Date,Advertiser,Advertiser ID,Advertiser Status,Advertiser Integration Code,City,City ID,Country,Browser,Operating System,Device Type,Advertiser Currency,Impressions,Billable Impressions,Clicks,Total Conversions,Media Cost (Advertiser Currency),Click Rate (CTR)
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Noida,1007826,IN,Android Webkit,Android 4.1,Smart Phone,INR,13,13.00,0,0.00,0.467176,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Noida,1007826,IN,Android Webkit,Android 4.3,Smart Phone,INR,1,1.00,0,0.00,0.024053,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Noida,1007826,IN,Firefox,Windows XP,Desktop,INR,2,2.00,0,0.00,0.010716,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Noida,1007826,IN,Firefox,Windows 7,Desktop,INR,1,1.00,0,0.00,0.008237,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Noida,1007826,IN,Firefox,Windows 8,Desktop,INR,3,3.00,0,0.00,0.018817,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Noida,1007826,IN,Chrome,Other,Desktop,INR,2,2.00,0,0.00,0.016072,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Noida,1007826,IN,Chrome,Windows XP,Desktop,INR,4,4.00,0,0.00,0.025447,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Noida,1007826,IN,Chrome,Windows 7,Desktop,INR,25,25.00,0,0.00,0.135229,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Noida,1007826,IN,Chrome,Macintosh,Desktop,INR,2,2.00,0,0.00,0.014465,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Noida,1007826,IN,Chrome,Android,Smart Phone,INR,34,34.00,0,0.00,1.241078,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Noida,1007826,IN,Chrome,Windows 8,Desktop,INR,1,1.00,0,0.00,0.008237,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Noida,1007826,IN,Chrome,Android 4.4,Smart Phone,INR,31,31.00,0,0.00,1.157214,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Noida,1007826,IN,Safari,iOS,Smart Phone,INR,1517,1517.00,3,0.00,55.620191,0.198%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Noida,1007826,IN,Safari,iOS 7.0,Smart Phone,INR,8,8.00,0,0.00,0.293998,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Noida,1007826,IN,Safari,iOS 7.1,Smart Phone,INR,38,38.00,0,0.00,1.399576,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Noida,1007826,IN,Safari,iOS 8.0,Smart Phone,INR,4,4.00,1,0.00,0.147004,25.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Noida,1007826,IN,Safari,iOS 8.1,Smart Phone,INR,5,5.00,0,0.00,0.172162,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Noida,1007826,IN,Safari,iOS 8,Smart Phone,INR,11,11.00,0,0.00,0.404871,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Noida,1007826,IN,Safari 6,iOS 6.1,Smart Phone,INR,2,2.00,0,0.00,0.073666,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Noida,1007826,IN,Internet Explorer 11,Windows 7,Desktop,INR,1,1.00,0,0.00,0.008036,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Noida,1007826,IN,Internet Explorer 11,Windows 8,Desktop,INR,1,1.00,0,0.00,0.006429,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Noida,1007826,IN,UCWeb,Android,Smart Phone,INR,3,3.00,0,0.00,0.132597,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Noida,1007826,IN,UCWeb,Android 4.1,Smart Phone,INR,8,8.00,0,0.00,0.294036,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Noida,1007826,IN,UCWeb,iOS 7.0,Smart Phone,INR,69,69.00,0,0.00,2.542583,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Noida,1007826,IN,UCWeb,Android 4.4,Smart Phone,INR,1,1.00,0,0.00,0.024111,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Noida,1007826,IN,UCWeb,iOS 8.1,Smart Phone,INR,19,19.00,0,0.00,0.698863,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Noida,1007826,IN,UCWeb,iOS 8.2,Smart Phone,INR,3,3.00,0,0.00,0.110499,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Noida,1007826,IN,UCWeb,iOS 8.3,Smart Phone,INR,11,11.00,0,0.00,0.405163,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Noida,1007826,IN,Firefox Mobile,Android,Smart Phone,INR,8,8.00,0,0.00,0.295334,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Noida,1007826,IN,Firefox Mobile,Android 4.4,Smart Phone,INR,9,9.00,0,0.00,0.330965,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Varanasi,1007827,IN,Other,Other,Desktop,INR,2,2.00,0,0.00,0.010288,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Varanasi,1007827,IN,Android Webkit,Android 4.2,Smart Phone,INR,4,4.00,0,0.00,0.147332,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Varanasi,1007827,IN,Firefox,Other,Desktop,INR,2,2.00,0,0.00,0.016474,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Varanasi,1007827,IN,Firefox,Windows XP,Desktop,INR,2,2.00,0,0.00,0.011050,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Varanasi,1007827,IN,Chrome,Windows 7,Desktop,INR,8,8.00,0,0.00,0.042658,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Varanasi,1007827,IN,Chrome,Android,Smart Phone,INR,2,2.00,0,0.00,0.073666,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Varanasi,1007827,IN,Chrome,Android 4.4,Smart Phone,INR,3,3.00,0,0.00,0.110499,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Varanasi,1007827,IN,Safari,iOS,Smart Phone,INR,138,138.00,0,0.00,5.118650,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Varanasi,1007827,IN,Safari,iOS 8,Smart Phone,INR,7,7.00,0,0.00,0.257831,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Varanasi,1007827,IN,Internet Explorer 8,Windows 7,Desktop,INR,2,2.00,0,0.00,0.010982,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Varanasi,1007827,IN,UCWeb,Android 4.1,Smart Phone,INR,1,1.00,0,0.00,0.036833,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Varanasi,1007827,IN,UCWeb,Android 4.2,Smart Phone,INR,1,1.00,0,0.00,0.017244,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Varanasi,1007827,IN,Firefox Mobile,Android 2.2,Smart Phone,INR,11,11.00,0,0.00,0.405163,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Varanasi,1007827,IN,IEMobile,Windows Phone OS,Smart Phone,INR,1,1.00,0,0.00,0.014437,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Kolkata,1007828,IN,Other,Windows Phone OS,Desktop,INR,1,1.00,0,0.00,0.003482,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Kolkata,1007828,IN,Android Webkit,Android,Smart Phone,INR,71,71.00,2,0.00,2.772676,2.817%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Kolkata,1007828,IN,Android Webkit,Android 2.3,Smart Phone,INR,2,2.00,0,0.00,0.088162,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Kolkata,1007828,IN,Android Webkit,Android 4.0,Smart Phone,INR,2,2.00,0,0.00,0.088398,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Kolkata,1007828,IN,Android Webkit,Android 4.1,Smart Phone,INR,242,242.00,0,0.00,9.816299,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Kolkata,1007828,IN,Android Webkit,Android 4.1,Tablet,INR,1,1.00,0,0.00,0.010753,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Kolkata,1007828,IN,Android Webkit,Android 2.2,Smart Phone,INR,8,8.00,0,0.00,0.267872,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Kolkata,1007828,IN,Android Webkit,Android 4.2,Smart Phone,INR,171,171.00,0,0.00,6.601560,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Kolkata,1007828,IN,Android Webkit,Android 4.3,Smart Phone,INR,493,493.00,0,0.00,19.831001,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Kolkata,1007828,IN,Android Webkit,Android 4.4,Smart Phone,INR,88,88.00,0,0.00,3.425034,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Kolkata,1007828,IN,Firefox,Other,Desktop,INR,4,4.00,0,0.00,0.020681,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Kolkata,1007828,IN,Firefox,Windows XP,Desktop,INR,4,4.00,0,0.00,0.019323,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Kolkata,1007828,IN,Firefox,Windows 7,Desktop,INR,14,14.00,0,0.00,0.079797,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Kolkata,1007828,IN,Firefox,Firefox OS,Smart Phone,INR,3,3.00,0,0.00,0.110447,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Kolkata,1007828,IN,Chrome,Other,Desktop,INR,1,1.00,0,0.00,0.008237,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Kolkata,1007828,IN,Chrome,Windows XP,Desktop,INR,11,11.00,0,0.00,0.081351,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Kolkata,1007828,IN,Chrome,Windows 7,Desktop,INR,24,24.00,0,0.00,0.161823,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Kolkata,1007828,IN,Chrome,Android,Smart Phone,INR,1454,1454.00,12,0.00,56.991446,0.825%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Kolkata,1007828,IN,Chrome,Windows 8,Desktop,INR,7,7.00,0,0.00,0.036455,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Kolkata,1007828,IN,Chrome,Android 4.0,Smart Phone,INR,11,11.00,0,0.00,0.426203,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Kolkata,1007828,IN,Chrome,Android 4.1,Smart Phone,INR,12,12.00,0,0.00,0.470680,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Kolkata,1007828,IN,Chrome,Android 4.2,Smart Phone,INR,51,51.00,1,0.00,2.049132,1.961%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Kolkata,1007828,IN,Chrome,Android 4.3,Smart Phone,INR,25,25.00,0,0.00,0.986073,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Kolkata,1007828,IN,Chrome,Android 4.4,Smart Phone,INR,482,482.00,1,0.00,19.201260,0.207%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Kolkata,1007828,IN,Chrome,Android 4.4,Tablet,INR,3,3.00,0,0.00,0.029408,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Kolkata,1007828,IN,Safari,iOS,Smart Phone,INR,4975,4975.00,13,0.00,183.553439,0.261%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Kolkata,1007828,IN,Safari,iOS,Tablet,INR,4,4.00,0,0.00,0.085653,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Kolkata,1007828,IN,Safari,iOS 7.0,Smart Phone,INR,20,20.00,0,0.00,0.746128,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Kolkata,1007828,IN,Safari,iOS 7.1,Smart Phone,INR,156,156.00,0,0.00,5.681845,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Kolkata,1007828,IN,Safari,iOS 8.0,Smart Phone,INR,9,9.00,0,0.00,0.331497,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Kolkata,1007828,IN,Safari,iOS 8.1,Smart Phone,INR,31,31.00,1,0.00,1.129704,3.226%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Kolkata,1007828,IN,Safari,iOS 8.2,Smart Phone,INR,26,26.00,0,0.00,0.910768,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Kolkata,1007828,IN,Safari,iOS 8.3,Smart Phone,INR,88,88.00,0,0.00,3.131806,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Kolkata,1007828,IN,Safari,iOS 8,Smart Phone,INR,97,97.00,0,0.00,3.621594,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Kolkata,1007828,IN,Safari 6,iOS 6.1,Smart Phone,INR,4,4.00,0,0.00,0.147332,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Kolkata,1007828,IN,Internet Explorer 11,Windows 7,Desktop,INR,8,8.00,0,0.00,0.051095,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Kolkata,1007828,IN,Internet Explorer 11,Windows Phone OS,Desktop,INR,1,1.00,0,0.00,0.004142,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Kolkata,1007828,IN,Internet Explorer 11,Windows 8,Desktop,INR,2,2.00,0,0.00,0.008764,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Kolkata,1007828,IN,Internet Explorer 8,Windows 7,Desktop,INR,8,8.00,0,0.00,0.054579,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Kolkata,1007828,IN,Mobile Other,Android,Smart Phone,INR,15,15.00,0,0.00,0.584791,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Kolkata,1007828,IN,Mobile Other,Android 4.4,Smart Phone,INR,23,23.00,0,0.00,0.854210,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Kolkata,1007828,IN,UCWeb,Android,Smart Phone,INR,73,73.00,0,0.00,2.735687,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Kolkata,1007828,IN,UCWeb,Android 4.1,Smart Phone,INR,132,132.00,1,0.00,4.879824,0.758%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Kolkata,1007828,IN,UCWeb,Android 4.2,Smart Phone,INR,10,10.00,0,0.00,0.412098,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Kolkata,1007828,IN,UCWeb,Android 4.3,Smart Phone,INR,9,9.00,0,0.00,0.338265,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Kolkata,1007828,IN,UCWeb,iOS 7.0,Smart Phone,INR,20,20.00,0,0.00,0.737231,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Kolkata,1007828,IN,UCWeb,Android 4.4,Smart Phone,INR,165,165.00,0,0.00,6.575819,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Kolkata,1007828,IN,UCWeb,iOS 8.0,Smart Phone,INR,12,12.00,0,0.00,0.441970,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Kolkata,1007828,IN,UCWeb,iOS 8.1,Smart Phone,INR,88,88.00,1,0.00,3.240438,1.136%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Kolkata,1007828,IN,UCWeb,iOS 8.2,Smart Phone,INR,4,4.00,0,0.00,0.147087,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Kolkata,1007828,IN,UCWeb,iOS 8.3,Smart Phone,INR,50,50.00,0,0.00,1.837819,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Kolkata,1007828,IN,Firefox Mobile,Android,Smart Phone,INR,217,217.00,1,0.00,7.990185,0.461%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Kolkata,1007828,IN,Firefox Mobile,Android 4.0,Smart Phone,INR,1,1.00,0,0.00,0.036833,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Kolkata,1007828,IN,Firefox Mobile,Android 4.1,Smart Phone,INR,3,3.00,0,0.00,0.110499,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Kolkata,1007828,IN,Firefox Mobile,Android 2.2,Smart Phone,INR,72,72.00,0,0.00,2.651820,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Kolkata,1007828,IN,Firefox Mobile,Android 4.2,Smart Phone,INR,15,15.00,0,0.00,0.552540,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Kolkata,1007828,IN,Firefox Mobile,Android 4.3,Smart Phone,INR,12,12.00,0,0.00,0.441798,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Kolkata,1007828,IN,Firefox Mobile,Android 4.4,Smart Phone,INR,101,101.00,1,0.00,3.721241,0.990%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Kolkata,1007828,IN,IEMobile,Windows Phone OS,Smart Phone,INR,1,1.00,0,0.00,0.014437,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Kolkata,1007828,IN,IEMobile,Windows Phone OS 8.0,Smart Phone,INR,3,3.00,0,0.00,0.024377,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Kolkata,1007828,IN,IEMobile,Windows Phone OS 8.1,Smart Phone,INR,3,3.00,0,0.00,0.028240,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Kolkata,1007828,IN,Opera,Windows XP,Desktop,INR,5,5.00,0,0.00,0.025267,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Kolkata,1007828,IN,Opera,Windows 7,Desktop,INR,1,1.00,0,0.00,0.004688,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Kharagpur,1007829,IN,Android Webkit,Android 4.3,Smart Phone,INR,1,1.00,0,0.00,0.044199,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Kharagpur,1007829,IN,Firefox,Other,Desktop,INR,2,2.00,0,0.00,0.016474,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Kharagpur,1007829,IN,Safari,iOS,Smart Phone,INR,3,3.00,0,0.00,0.110499,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Kharagpur,1007829,IN,UCWeb,Android,Smart Phone,INR,1,1.00,0,0.00,0.025122,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Unknown,Unknown,IN,Other,Other,Desktop,INR,2,2.00,0,0.00,0.009643,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Unknown,Unknown,IN,Other,Windows Phone OS,Desktop,INR,1,1.00,0,0.00,0.005479,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Unknown,Unknown,IN,Android Webkit,Android,Smart Phone,INR,141,141.00,0,0.00,5.565873,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Unknown,Unknown,IN,Android Webkit,Android 2.3,Smart Phone,INR,6,6.00,0,0.00,0.227476,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Unknown,Unknown,IN,Android Webkit,Android 4.0,Smart Phone,INR,10,10.00,0,0.00,0.346352,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Unknown,Unknown,IN,Android Webkit,Android 4.1,Smart Phone,INR,209,209.00,0,0.00,8.243779,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Unknown,Unknown,IN,Android Webkit,Android 4.2,Smart Phone,INR,108,108.00,1,0.00,4.114307,0.926%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Unknown,Unknown,IN,Android Webkit,Android 4.3,Smart Phone,INR,250,250.00,1,0.00,9.508811,0.400%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Unknown,Unknown,IN,Android Webkit,Android 4.4,Smart Phone,INR,46,46.00,0,0.00,1.768099,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Unknown,Unknown,IN,Firefox,Other,Desktop,INR,6,6.00,0,0.00,0.037033,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Unknown,Unknown,IN,Firefox,Windows XP,Desktop,INR,53,53.00,1,0.00,0.294609,1.887%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Unknown,Unknown,IN,Firefox,Windows Vista,Desktop,INR,1,1.00,0,0.00,0.006898,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Unknown,Unknown,IN,Firefox,Windows 7,Desktop,INR,191,191.00,0,0.00,1.016903,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Unknown,Unknown,IN,Firefox,Windows Other,Desktop,INR,1,1.00,0,0.00,0.003482,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Unknown,Unknown,IN,Firefox,Windows 8,Desktop,INR,16,16.00,0,0.00,0.088290,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Unknown,Unknown,IN,Chrome,Other,Desktop,INR,16,16.00,0,0.00,0.099103,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Unknown,Unknown,IN,Chrome,Windows XP,Desktop,INR,151,151.00,2,0.00,0.862176,1.325%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Unknown,Unknown,IN,Chrome,Windows Vista,Desktop,INR,3,3.00,0,0.00,0.020024,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Unknown,Unknown,IN,Chrome,Windows 7,Desktop,INR,446,446.00,1,0.00,2.498879,0.224%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Unknown,Unknown,IN,Chrome,Windows Other,Desktop,INR,1,1.00,0,0.00,0.007567,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Unknown,Unknown,IN,Chrome,Android,Smart Phone,INR,1501,1501.00,10,0.00,57.267874,0.666%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Unknown,Unknown,IN,Chrome,Windows 8,Desktop,INR,60,60.00,0,0.00,0.348931,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Unknown,Unknown,IN,Chrome,Android 4.0,Smart Phone,INR,5,5.00,0,0.00,0.183868,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Unknown,Unknown,IN,Chrome,Android 4.1,Smart Phone,INR,12,12.00,0,0.00,0.463875,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Unknown,Unknown,IN,Chrome,Android 4.2,Smart Phone,INR,48,48.00,0,0.00,1.789910,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Unknown,Unknown,IN,Chrome,Android 4.3,Smart Phone,INR,56,56.00,0,0.00,2.078717,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Unknown,Unknown,IN,Chrome,Android 4.4,Smart Phone,INR,550,550.00,5,0.00,20.882467,0.909%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Unknown,Unknown,IN,Safari,Macintosh,Desktop,INR,1,1.00,0,0.00,0.008087,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Unknown,Unknown,IN,Safari,iOS,Smart Phone,INR,20378,20378.00,65,0.00,750.895261,0.319%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Unknown,Unknown,IN,Safari,iOS,Tablet,INR,3,3.00,0,0.00,0.033363,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Unknown,Unknown,IN,Safari,iOS 4.3,Smart Phone,INR,1,1.00,0,0.00,0.036833,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Unknown,Unknown,IN,Safari,iOS 7.0,Smart Phone,INR,5,5.00,0,0.00,0.160792,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Unknown,Unknown,IN,Safari,iOS 7.1,Smart Phone,INR,711,711.00,3,0.00,26.190308,0.422%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Unknown,Unknown,IN,Safari,iOS 8.0,Smart Phone,INR,42,42.00,2,0.00,1.597486,4.762%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Unknown,Unknown,IN,Safari,iOS 8.1,Smart Phone,INR,87,87.00,0,0.00,3.202599,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Unknown,Unknown,IN,Safari,iOS 8.1,Tablet,INR,2,2.00,0,0.00,0.022769,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Unknown,Unknown,IN,Safari,iOS 8.2,Smart Phone,INR,47,47.00,1,0.00,1.744334,2.128%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Unknown,Unknown,IN,Safari,iOS 8.3,Smart Phone,INR,85,85.00,0,0.00,3.143170,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Unknown,Unknown,IN,Safari,iOS 8.3,Tablet,INR,1,1.00,0,0.00,0.017412,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Unknown,Unknown,IN,Safari,iOS 8,Smart Phone,INR,304,304.00,0,0.00,11.304159,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Unknown,Unknown,IN,Internet Explorer 10,Windows 8,Desktop,INR,4,4.00,0,0.00,0.023770,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Unknown,Unknown,IN,Safari 6,iOS 6.1,Smart Phone,INR,19,19.00,0,0.00,0.676257,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Unknown,Unknown,IN,Safari 6,iOS 6.0,Smart Phone,INR,6,6.00,0,0.00,0.264526,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Unknown,Unknown,IN,Internet Explorer 11,Other,Desktop,INR,1,1.00,0,0.00,0.003482,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Unknown,Unknown,IN,Internet Explorer 11,Windows 7,Desktop,INR,4,4.00,0,0.00,0.023707,0.000%
2016/06/11,TOEFL_Audience_Reg- 2016,932635,Active,,Unknown,Unknown,IN,Internet Explorer 11,Windows 8,Desktop,INR,6,6.00,0,0.00,0.033484,0.000%
